asst,sst,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,JinRO,runoff
302.153656,302.153656,4.42E-05,29.08,32.8,25.81,24.92,24.203125,52.15625,59.625,220.67188,296.53125,896.7031,874.09375,1038.2656,1105.6562
302.725006,302.725006,4.36E-05,29.7,32.86,26.37,25.47,29.875,60.859375,71.40625,261.40625,353.57812,1051.0938,996.90625,1112.4844,1110.1562
303.225525,303.225525,3.55E-05,28.98,34.03,25.29,25.81,34.890625,67.8125,78.25,291.375,418.09375,1220.1719,1171.3125,1296.375,1156.8594
300.406189,300.406189,1.33E-05,26.79,29.12,24.09,25.3,34.078125,66.171875,78.15625,297.04688,449.96875,1309.8594,1289.1406,1510.1406,1317.4375
298.511627,298.511627,1.20E-05,23.72,25.09,22.16,22.51,30.90625,60.234375,71.8125,283.90625,454.15625,1340.5156,1339.2812,1659.2656,1588.4844
300.098114,300.098114,2.45E-05,27.63,30.57,24.6,23.65,27.78125,54.421875,65.1875,262.42188,437.67188,1327.5,1339.5,1710.5,1816.9375
301.858154,301.858154,3.16E-05,29.19,32.41,25.63,25.19,24.984375,49.625,59.734375,241.26562,410.04688,1278.2188,1299.875,1683.0938,1907.1406
302.457153,302.457153,2.84E-05,28.25,31.96,25.08,25.56,30.484375,60.8125,69.015625,230.70312,386.21875,1207.7344,1233.5156,1612.6719,1893.7656
298.718353,298.718353,1.57E-05,25.43,28.22,21.6,23.32,30.25,62.046875,73.65625,243.0625,369.04688,1138.7656,1163.5312,1539.3438,1846.375
298.142426,298.142426,2.63E-05,23.51,25.36,21.94,20.92,30.328125,62.328125,73.453125,247.84375,359.6875,1083.9219,1104.2656,1478.375,1815.125
297.662933,297.662933,8.78E-06,24.86,27.2,22.26,22.02,28.109375,58.375,70.140625,246.89062,358.0625,1071.1406,1078.2344,1429.1094,1769.5156
300.26825,300.26825,2.30E-05,26.98,30.26,24.59,23.24,25.359375,52.46875,63.34375,238,354.65625,1090.3281,1090.3906,1398.0312,1701.1562
298.546387,298.546387,2.54E-06,26.66,28.64,24.45,24.35,23.921875,49.171875,59.15625,225.71875,347.65625,1100.7188,1103.8281,1387.2031,1648.0469
300.838196,300.838196,2.58E-05,27.96,31.88,25.04,25.22,23.046875,47.390625,57.21875,217.79688,338.0625,1101.3281,1105.7969,1384.1406,1619.3281
301.742432,301.742432,2.90E-05,28.67,32.05,25.91,25.95,31.796875,57.828125,65.109375,218.98438,357.10938,1123.9531,1121.1719,1422.9844,1601.9219
302.123108,302.123108,2.65E-05,28.31,31.96,25.97,25.77,49.640625,89.140625,98.03125,269.32812,519.71875,1280.25,1240.1719,1631.2188,1630.5781
298.217224,298.217224,5.22E-06,26.95,31.8,24.25,24.53,66.03125,123.046875,140.10938,371.76562,743.03125,1645.75,1565.7812,2224.2344,1947.4219
297.894226,297.894226,1.08E-05,24.67,27.5,21.57,23.23,61.5,118.015625,140.78125,451.28125,825.2969,2007.2812,1958.4688,2879.1094,2770.375
299.806183,299.806183,3.53E-05,27.08,30.67,22.68,22.64,53.171875,103.140625,122.796875,444.4375,825.71875,2124.5938,2132.5156,3250.1562,3592.5312
300.876221,300.876221,4.29E-05,28.21,31.8,24.9,23.35,47.765625,92.609375,110.078125,407.15625,785.4531,2072.5,2106.6094,3218.4688,3948.0312
302.14975,302.14975,3.60E-05,29.22,32.68,26.24,24.39,43.25,84.09375,100.09375,369.48438,726.25,1944.9844,1989.7031,3001.3906,3830.9219
301.171204,301.171204,4.21E-05,29.57,32.24,27,23.27,45.421875,85.71875,100.046875,385.90625,967.7031,2096.5469,2029.3438,2848.4531,3534.9844
301.071655,301.071655,4.06E-05,29.36,32.52,26.56,23.48,60.828125,136.95312,155.89062,542.4531,1414.0938,2911.0938,2738.2344,3263.875,3382.2188
300.946808,300.946808,4.17E-05,28.64,32.34,26.27,23.37,70.90625,189.875,227.53125,776.96875,1702.8906,3615.2344,3517.625,4248.0312,3796.6406
300.022034,300.022034,2.15E-05,27.45,29.58,25,24.11,74.984375,204.0625,249.14062,968.9844,1857.1719,4030.75,3985.1406,5074.4062,4720.4688
300.648285,300.648285,1.89E-05,28.07,31.25,24.99,24.79,74.09375,200.9375,245.90625,1066.2969,1956.4375,4422.9688,4389.0938,5582.1562,5526.547
302.558746,302.558746,3.92E-05,29.3,33.07,25.67,25.58,68.53125,187.35938,230.95312,1031.4531,1957.8438,4596.3438,4625.0938,5912.078,6050.7812
302.797485,302.797485,4.44E-05,30.41,33.9,26.47,25.68,61.328125,169.42188,209.21875,936.4375,1836.7812,4414.0625,4503.8438,5915.5312,6337.5156
303.566742,303.566742,5.76E-05,31.39,35.52,26.19,25.35,55.71875,154.48438,190.34375,837.9375,1661.0156,4045.4844,4158.3125,5588.9062,6277.578
303.716888,303.716888,6.06E-05,31.69,35.85,27.29,25.53,50.96875,141,174.1875,760.0781,1485.9375,3645.2188,3755.0781,5108.75,5921.1094
303.669312,303.669312,5.97E-05,31.39,35.71,27.04,24.88,46.703125,128.75,159.01562,693.9531,1341.8125,3288,3382.4219,4609.2344,5422.625
302.211884,302.211884,4.21E-05,29.63,34.04,25.96,25.57,44.578125,124.765625,153.01562,650.0625,1234.2969,3018.0469,3089.5,4174.828,4906.9062
301.793762,301.793762,3.12E-05,29.7,33.51,26.09,24.63,43.375,119.90625,147,626.375,1170.7969,2852.875,2901.875,3897.4375,4485.2344
302.571198,302.571198,5.33E-05,30.25,34.16,26.02,24.83,40.546875,113.125,139.1875,595.34375,1120.0938,2736.3125,2782.6406,3732.6562,4210.1875
303.164917,303.164917,5.43E-05,30.83,35.2,26.62,25.25,39.046875,106.46875,130.625,556.5156,1054.1562,2596.7812,2648.4375,3570.625,4015.5938
302.660889,302.660889,3.75E-05,29.55,34.93,25.98,25.59,39.890625,107.484375,131.3125,538.4844,983.3281,2434.1719,2488,3363.1094,3826.2656
301.165375,301.165375,2.92E-05,29.59,33.27,26.55,24.87,37.328125,99.8125,123.375,563.7344,931.5156,2284.1719,2332.4531,3138.0312,3597.0938
301.630493,301.630493,3.65E-05,30.21,34.39,26.75,23.36,34.40625,91.53125,113.203125,554.9375,909.4844,2179.7344,2215.9688,2947.0625,3363.5469
302.279907,302.279907,4.49E-05,30.22,34.55,25.93,23.43,31.875,84.6875,104.734375,524.9531,880.71875,2102.125,2132.6094,2793.1875,3164.4531
303.400635,303.400635,5.06E-05,31.85,36.43,27.11,24.05,29.75,78.578125,97.28125,489.46875,834.8594,2014.0469,2045.9844,2657.3281,2990.1875
304.227783,304.227783,5.21E-05,33.22,37.33,30.11,23.77,27.65625,72.546875,89.890625,456.4375,780.2969,1908.3438,1943.2344,2521.1406,2832.8438
304.973755,304.973755,6.27E-05,34.14,38.82,30.17,21.8,25.890625,67.921875,84.0625,428.34375,731.4219,1814.7812,1844.1719,2375.2812,2680.9531
304.863403,304.863403,5.28E-05,34.26,38.84,30.59,22.33,34.171875,84.15625,100.0625,445.9375,691.6406,1743.6875,1769.9219,2249.5625,2527.875
304.681885,304.681885,4.30E-05,33.63,38.32,28.73,23.22,62.421875,151.42188,170.3125,610.34375,713.71875,1722.3438,1729.4688,2147.5,2392.5938
301.025238,301.025238,2.28E-05,29.39,37.35,23.22,22.38,80.5625,202.79688,235.46875,851.6719,897.53125,1934.6719,1877.1562,2131.9062,2288.6562
298.156586,298.156586,3.94E-06,25.54,28.43,23.36,22.07,79.953125,205.10938,244.09375,986.71875,1182.0156,2402.2969,2299.7344,2379.6875,2286.9375
300.634766,300.634766,2.03E-05,28.12,31.13,25.41,23.22,71.375,184.45312,220.70312,944.5,1319.2812,2808.9219,2754.125,2875.0938,2520.9219
301.841217,301.841217,3.00E-05,30.24,34.03,26.73,23.41,63.140625,163.95312,195.9375,853.5156,1264.4688,2841.9844,2865.5,3235.9375,2967.8125
302.391632,302.391632,4.82E-05,31.45,34.91,28.22,21.19,57.875,152.23438,181.15625,854.875,1195.8125,2741.4375,2762.7031,3236.2188,3299.9375
302.501923,302.501923,4.08E-05,30.62,35.17,26.31,22.44,65.75,175.0625,206.125,1110.1406,1249.9062,2851.3594,2822.1875,3186.6875,3327.25
301.632812,301.632812,2.25E-05,29.3,34.59,26.13,24.41,83.703125,229.07812,269.875,1461.3125,1543.0781,3363.9531,3248.0781,3431.2969,3309.6406
298.185608,298.185608,8.29E-06,25.28,30.35,22.15,23.1,98.65625,280.60938,333.26562,1705.4688,1978.1562,4192.297,4058.0625,4362.6406,3662.0938
296.954346,296.954346,8.12E-06,23.38,24.39,22.16,20.95,109.296875,310.75,370.51562,1804.0625,2277.6406,4817.1875,4751.375,5628.2344,4763.375
295.857971,295.857971,5.78E-06,21.88,25.07,19.76,19.83,115.625,321.21875,384.17188,1775.4844,2382.9531,5020.2344,5023.203,6320.8906,5976.0312
294.361145,294.361145,2.71E-06,20.91,22.34,20.19,18.87,118.71875,326.70312,389.75,1703.2656,2358.9062,4955.9062,4999.2344,6442.8438,6549.5312
293.827881,293.827881,1.38E-06,20.91,22.66,19.97,18.86,109.8125,302.46875,364.125,1591.4688,2251.9688,4740.2812,4811.172,6292.3906,6633.7812
294.119019,294.119019,3.17E-06,20.32,22.34,18.37,18.79,99.59375,274.21875,330.48438,1443.7031,2087,4403.6406,4495.9844,5953.9062,6484.4844
295.785858,295.785858,2.14E-05,24.04,28.32,19.44,19.44,89.625,246.73438,297.6875,1300.5469,1899.5469,4010.0625,4108.9688,5491.7344,6155.078
297.823029,297.823029,2.95E-05,25.11,29.94,19.86,19.32,80.578125,221.89062,267.89062,1171.0625,1718.2656,3615.5938,3709.8594,4979.5,5686.5938
298.378876,298.378876,3.71E-05,26.4,32.01,21.38,18.48,72.96875,200.1875,241.45312,1053.2969,1549.8906,3254.0469,3335,4475.0938,5159.578
299.935181,299.935181,3.59E-05,26.38,29.77,22.85,20.33,67.265625,185.5,222.75,970.625,1405.1562,2958.3125,3015.8438,4010.0938,4634.8906
294.91156,294.91156,3.70E-06,21.72,23.45,20.01,19.57,61.515625,171.25,206.48438,934.0156,1296.0469,2816.8125,2842.5625,3649.3281,4155
296.099091,296.099091,7.71E-06,21.94,23.2,20.78,20.47,55.359375,154.57812,186.70312,874.7031,1216.6094,2767.75,2787.0469,3459.2188,3793.6875
296.472137,296.472137,1.27E-05,23.49,27.5,20.54,19.9,52.109375,145.10938,174.78125,806.34375,1128.1719,2668.3125,2704.0312,3355.4219,3592.5312
298.244568,298.244568,2.06E-05,24.87,28.91,21.48,20.33,49.546875,134.71875,162.03125,768.1094,1043.125,2495.4062,2539.625,3204.4219,3467.4062
298.810272,298.810272,1.86E-05,26.55,30.39,23.2,21.48,57.296875,147.4375,175.375,763.6406,988.90625,2347.3594,2379,3005.9688,3311.5469
296.174408,296.174408,6.71E-07,23.4,24.69,22.07,22.24,56.921875,148.34375,178.26562,812.53125,1007.5469,2298.0781,2304.3281,2866.7969,3190.0469
296.225555,296.225555,4.38E-06,23.9,26.7,22.14,21.6,61.796875,161.39062,192.21875,828.2969,1074.7969,2403.2188,2384.4688,2889.8125,3196.4375
298.435394,298.435394,1.76E-05,25.65,29.08,21.87,21.94,60.734375,161.79688,194.23438,857.25,1111.8594,2514.125,2510.8906,3054.7188,3269.3125
299.700287,299.700287,1.91E-05,26.95,30.41,23.85,22.75,55.4375,149.34375,180.76562,891.2969,1148.625,2568.3281,2574.2969,3186.375,3383.1719
293.507446,293.507446,2.08E-06,22.87,24.96,20.75,20.82,68.90625,191.3125,228.59375,1030.5938,1280.3906,2743.5781,2715.5781,3376.1719,3515.5156
295.663269,295.663269,9.39E-06,23.67,26.58,21.07,19.61,71.359375,199.5,244.64062,1159.5,1467.1562,3154.7188,3105.8906,3874.4688,3795.1875
297.486725,297.486725,1.30E-05,24.87,27.88,21.92,21.01,65.140625,181.82812,224.17188,1101.3906,1536.7344,3398.0156,3401.0469,4347.1406,4315.7188
298.317932,298.317932,1.50E-05,25.48,28.85,22.57,21.68,57.15625,160.95312,197.875,981.8281,1454.75,3284.4219,3344.6406,4367.6875,4683.6875
298.541046,298.541046,1.13E-05,24,26.71,22.02,20.96,51.625,145.375,178.39062,866.2344,1311.375,2975.8438,3055.6094,4046.3125,4604.7812
299.72287,299.72287,1.92E-05,27.34,31.61,23.37,21.69,47.703125,135.1875,165.71875,773.3281,1171.7969,2666.3594,2735.8281,3640.5156,4226.3438
300.323181,300.323181,2.86E-05,28.08,32.05,24.14,21.48,43.734375,126.4375,155.71875,724.15625,1063.8281,2451.8906,2497.0781,3304.0938,3802.7031
301.29306,301.29306,3.36E-05,29.55,33.48,25.59,21.03,40.640625,118.890625,146.73438,700.03125,1005.5625,2318.4531,2348.4531,3065.7969,3454.4219
302.097046,302.097046,3.37E-05,30.11,34.3,26.92,22.27,37.859375,112.671875,139.375,669.8906,975.5,2241.4688,2265.3906,2906.3438,3215.0156
302.375763,302.375763,3.15E-05,30.29,35,25.33,23.74,36.4375,108.03125,133.53125,635.1719,942.65625,2170.1875,2196.6406,2794.0469,3055.5469
302.63559,302.63559,2.95E-05,30.4,35.44,26.31,24.17,33.875,101.734375,126.453125,600.9375,901.3594,2085.9844,2116.9375,2683.6094,2939.1719
302.940399,302.940399,3.16E-05,31.19,36.66,25.56,22.2,32.078125,96.609375,120.203125,572.0156,857.21875,1982.8125,2016.0469,2555.4062,2824
300.98053,300.98053,2.48E-05,28.32,32.13,24.19,18.37,35.8125,114.296875,140.01562,585.6875,836.03125,1898.4062,1922.75,2415.9219,2689.2031
296.817749,296.817749,1.39E-05,23.53,27.02,20.81,17.54,34.921875,112.15625,141.09375,624.25,849.3125,1882.8906,1892.9375,2311.0625,2546.1719
294.54306,294.54306,2.90E-06,22.33,23.92,20.64,17.02,35.078125,111,137.32812,602.4531,858.6406,1872.4844,1883.5625,2264.375,2437.6875
295.666138,295.666138,1.37E-05,22.21,25.92,18.33,15.34,38.671875,123.109375,151.14062,608.1719,856.375,1858.75,1866.375,2225.8125,2376.5156
290.932617,290.932617,7.36E-07,17.91,18.4,17.35,16.12,45.96875,142.8125,173.875,672.34375,880.71875,1886.2344,1882.6719,2216.875,2329.6719
293.582092,293.582092,5.39E-06,18.9,21.38,16.83,16.01,44.71875,137.98438,171.01562,721.7969,938,1950.3438,1940.2188,2255.2031,2308.2969
294.281403,294.281403,5.36E-06,20.21,21.9,18.46,17.22,40.5,124.5,154.8125,692.5156,968.375,2023.875,2013.2969,2310.4375,2334.6406
293.339783,293.339783,2.29E-06,19.23,20.59,17.01,18.05,37.304688,113.52344,141,636.64844,932.03906,2054.0078,2056.2578,2358.7266,2388.8594
294.026978,294.026978,4.54E-06,21.57,24.03,18.21,17.63,38.289062,113.96875,138.22656,602.5,875.58594,2017.1016,2034.2031,2371.5234,2435.3281
293.547882,293.547882,3.38E-06,20.63,22.17,19.36,17.81,36.242188,108.50781,133.05469,594.1719,833.9844,1946.8203,1969.2812,2334.6562,2442.8203
291.713745,291.713745,8.05E-07,18.91,20.68,17.01,17.3,35.492188,109.140625,133.35938,597.7969,822.2969,1906.9531,1919.0234,2271.0781,2408.4688
292.184113,292.184113,1.01E-05,20.72,25.37,16.24,15.07,35.859375,111.53906,137.05469,630.1797,846.64844,1945.6953,1937.2969,2246.4453,2357.0234
292.501312,292.501312,6.41E-06,21.11,24.78,17.7,16.3,33.117188,102.96875,128.04688,632.34375,875.03906,2050.1562,2031.3672,2310.0156,2334.9219
292.05777,292.05777,6.29E-06,20.36,25,16.62,16.44,29.8125,92.42969,115.17969,586.46875,856.1406,2093.3672,2096.5547,2398.2422,2378.3438
294.405914,294.405914,1.06E-05,21.66,25.65,18.08,16.64,26.804688,83.30469,103.9375,535.5078,798.25,2022.7812,2051.1797,2406.211,2451.6797
291.182526,291.182526,2.29E-06,17.93,19.97,14.93,16.37,24.1875,75.44531,94.203125,488,734.1719,1891.1484,1930.6719,2311.9219,2464.914
292.566467,292.566467,6.72E-06,19.33,23.37,15.39,15.69,22.390625,69.96875,87,445.51562,673.1406,1749.1641,1790.4453,2164.375,2385.5547
294.214172,294.214172,9.17E-06,21.43,26.14,16.87,16.36,20.351562,63.8125,79.71094,412.57812,616.75,1616.2031,1655.5078,2006.8984,2249.0234
295.080231,295.080231,7.30E-06,21.55,26.13,18.57,17.16,18.453125,58.257812,72.85156,387.39062,576.125,1513.2656,1543.5312,1861.6016,2100.125
291.940521,291.940521,1.00E-06,19.83,21.46,18.48,13.93,25.054688,78.796875,93.47656,410.60156,584.125,1491.0234,1495.3047,1757.1094,1964.125
292.260193,292.260193,4.17E-06,18.43,20.47,17.15,12.85,33.742188,101.34375,120.69531,522.7344,633.6328,1582.1719,1560.4688,1753.125,1863.4219
292.004364,292.004364,5.31E-07,17.94,19.12,17.15,16.17,35.539062,103.27344,125.25781,583.96094,708.3047,1674.5859,1656.6406,1846.5938,1834.8672
291.576599,291.576599,5.62E-07,17.57,18.1,16.96,16.57,33.914062,97.41406,118.84375,583.7656,768.2031,1738.25,1728.8516,1942.0469,1893.6953
291.761444,291.761444,2.60E-06,18.63,21.58,16.08,15.3,31.789062,90.33594,110.078125,550.4922,773.2031,1751.1094,1755.8594,1996.3438,1985.0625
292.673248,292.673248,5.30E-06,19.01,23.42,13.79,15.49,28.882812,81.94531,100.171875,511.26562,735.3047,1706.5703,1725.4922,1994.8516,2047.2109
293.586792,293.586792,7.55E-06,20.93,25.47,15.28,15.88,26.296875,74.0625,90.546875,469.95312,685.6719,1627.6562,1653.6016,1937.0625,2055.25
295.030731,295.030731,7.01E-06,21.39,25.76,17.49,16.87,23.8125,67.1875,82.3125,429.52344,636.2969,1537.7266,1566.5156,1846.0625,2008.9141
292.847198,292.847198,2.69E-06,20.16,23.35,17.36,16.93,21.421875,60.5,74.328125,391.77344,587.0703,1438.8516,1471.0234,1744.5469,1927.2891
293.900269,293.900269,6.21E-06,21.33,25.49,17.03,16.47,19.789062,55.820312,68.203125,357.35156,539.125,1332.5312,1367.2031,1637.0781,1831.0938
294.615784,294.615784,7.48E-06,21.01,25.96,16.33,16.7,19.382812,53.382812,64.703125,330.78906,497.35938,1231.1484,1264.2812,1526.4609,1728.8984
293.789764,293.789764,9.25E-06,21.36,27.63,14.52,14.25,18.101562,49.976562,61.101562,311.21875,464.82812,1146.8203,1174.7344,1422.0391,1623.4531
292.201691,292.201691,9.28E-06,20.39,25.77,14.97,12.25,17.007812,47.5625,58.164062,303.34375,454.64062,1092.9141,1110.3203,1333.9531,1520.4766
293.257935,293.257935,8.86E-06,20.37,24.71,17.4,12.82,15.6171875,44.351562,54.828125,307.28906,453.60938,1080.5469,1085.7422,1272.7578,1428.7344
291.398254,291.398254,2.08E-06,18.29,21.03,13.7,13.02,14.21875,41,50.84375,304.70312,441.96094,1064.1875,1073.5625,1243.1016,1357.6875
286.466797,286.466797,6.92E-08,12.56,13.18,11.88,11.05,17.195312,49.671875,58.476562,309.8203,440.03906,1036.9062,1047.9375,1222.3672,1314.2734
286.064758,286.064758,8.75E-08,12.01,12.51,11.62,10.65,18.007812,54.359375,66.265625,340.1875,463.42188,1049.8984,1046.625,1211,1299.0703
285.745941,285.745941,4.46E-07,12.47,14.33,11.38,8.72,17.515625,53.328125,65.640625,356.60938,500.89062,1123.6719,1104.3516,1255.6797,1309.1172
285.674866,285.674866,1.00E-06,12.16,14.14,10.69,9.83,18.265625,54,65.25781,350.875,525.0156,1192.5078,1179.9219,1357.5625,1349.8203
285.853516,285.853516,1.42E-06,13.31,16.16,9.56,8.73,18.226562,53.359375,64.765625,344.83594,526.8047,1212.9062,1215.0547,1439.0391,1426.7422
286.46228,286.46228,2.66E-06,13.48,17.46,8.84,8.56,17.328125,50.054688,61.007812,334.48438,511.07812,1194.5391,1207.4922,1461.75,1506.4453
288.360657,288.360657,3.90E-06,15.72,20.45,9.4,10.05,16.070312,46.171875,56.484375,313.96094,488.83594,1149.1797,1169.5078,1437.125,1544.5781
288.49527,288.49527,1.23E-06,14.36,15.86,13.09,11.53,15,43.085938,52.773438,292.58594,462.14062,1088.4609,1113.0547,1383.8125,1533.8438
287.250793,287.250793,8.56E-07,14.29,17.38,11.84,11.61,15.1875,43.648438,52.820312,277.6953,435.5,1023.3125,1048.7031,1315.5156,1489.4141
287.277283,287.277283,2.92E-06,13.89,18.42,10.03,10.79,14.265625,41.335938,51.0625,266.02344,411.32812,964.6797,987.5781,1243.5547,1425.1484
286.768982,286.768982,3.06E-06,14.03,19.05,8.86,9.77,12.9296875,37.75,46.757812,249.35938,387.0547,913.3906,934.16406,1175.3359,1352
287.69458,287.69458,3.71E-06,14.14,20.15,9.54,9.58,12.375,35.945312,44.09375,232.53125,362.4453,864.46875,884.7422,1111.2422,1278.5859
289.123901,289.123901,3.20E-06,16.63,21.09,10.96,11.03,11.671875,34.570312,42.507812,229.39844,338.375,814.5156,835.3203,1050.1172,1209
289.840607,289.840607,2.90E-06,16.48,19.51,14.25,12.32,10.953125,33.21875,40.882812,233.22656,320.5625,766.90625,786.6328,991.08594,1144.3438
289.817719,289.817719,2.80E-06,17,20.96,11.57,12.24,10.2890625,32.085938,39.5625,229.46094,311.29688,729.0625,745.21094,935.1875,1083.4766
290.013916,290.013916,3.04E-06,16.72,22.4,11.18,12.13,9.859375,31.203125,38.40625,218.40625,304.2578,700.0547,713.46094,886.5156,1025.9375
291.461548,291.461548,4.22E-06,18.23,22.85,11.64,12.89,9.6328125,30.632812,37.601562,206.39844,294.35156,672.7344,685.875,846.7031,973.27344
290.342651,290.342651,4.01E-06,17.38,23.12,13.02,12.32,9.9453125,31.71875,38.539062,197.77344,283.28125,645.3047,658.46094,812.625,927.6406
290.38385,290.38385,4.28E-06,18.23,22.43,12.58,11.28,9.6953125,31.132812,38.4375,195.8125,273.6172,621.1875,632.91406,780.6797,888.72656
290.936646,290.936646,2.11E-06,17.52,20.55,15.11,13.35,9.5,30.523438,37.539062,193.97656,265.71094,602.59375,612.4922,752.8281,854.78125
285.437744,285.437744,5.33E-08,13.14,15.34,10.69,9.88,9.890625,30.78125,37.609375,191.04688,265.85938,593.64844,600.33594,736.125,827.21094
284.827698,284.827698,2.33E-07,11.61,14.26,9.54,9.09,9.6796875,30.453125,37.40625,188.47656,271.9375,603.53906,603.3125,739.7031,811.78906
285.280945,285.280945,9.09E-07,12.96,16.12,9.18,9.49,9.40625,29.804688,36.570312,183.55469,269.375,620.4453,618.5625,758.83594,810.1094
286.685181,286.685181,1.72E-06,13.67,17.62,9.2,9.32,9.2890625,29.421875,36.023438,178.78906,260.23438,621.16406,625.83594,777.5156,817.8594
284.376495,284.376495,1.50E-06,12.37,17.59,6.09,8.69,9.1953125,29.101562,35.601562,175.25,250.375,604.4531,615.2969,780.1875,830
285.313416,285.313416,1.47E-06,11.51,17.43,6.19,8.19,9.125,28.859375,35.296875,172.4375,241.75781,580.1953,593.46094,762.46094,837.78906
286.973511,286.973511,1.68E-06,12.99,17.43,6.87,8.08,9.046875,28.617188,35.015625,170.34375,235.21094,556.3281,568.9844,732.1094,831.5703
286.43573,286.43573,2.29E-06,12.7,18.58,8.9,7.78,8.96875,28.351562,34.695312,168.75,230.64062,537.4453,547.7344,698.8281,809.89844
285.913788,285.913788,1.58E-06,12.85,18.82,8.23,7.87,8.875,28.078125,34.359375,167.16406,227.28125,524.03906,532.0078,669.3203,779.2656
287.202942,287.202942,1.40E-06,14.61,18.07,9.16,6.92,8.8046875,27.828125,34.054688,165.64844,224.92188,514.6406,520.9297,646.4844,747.0547
286.929352,286.929352,1.34E-06,13.53,18.12,9.14,8.91,8.734375,27.617188,33.789062,164.14844,223.03906,508.10938,513.1719,629.9922,718.3672
286.717651,286.717651,1.21E-06,14.37,18.32,9.45,9.44,8.65625,27.375,33.5,162.79688,221.16406,503.1328,507.5625,618.0625,695.3594
